RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31
9,0,California,State,CA,165270.0,165042.0,164901.0,164626.0,164449.0,164314.0,164238.0,164243.0,164293.0,164471.0,164676.0,164958.0,165002.0,165111.0,165302.0,165787.0,166362.0,166968.0,167707.0,168495.0,169374.0,170166.0,171086.0,172133.0,173583.0,175189.0,176730.0,178045.0,179233.0,180462.0,181575.0,182787.0,184105.0,185500.0,186782.0,187872.0,189154.0,190511.0,191934.0,193218.0,194558.0,196141.0,197821.0,199313.0,200652.0,202224.0,204127.0,206226.0,208272.0,210228.0,212235.0,214388.0,216731.0,219165.0,221677.0,224359.0,227134.0,229820.0,232494.0,235195.0,237790.0,240484.0,243297.0,246269.0,248938.0,251292.0,253379.0,255427.0,257520.0,259716.0,261889.0,264075.0,266295.0,268693.0,271165.0,273837.0,276699.0,280048.0,283843.0,287866.0,291817.0,295805.0,300034.0,304398.0,308590.0,312431.0,316281.0,320149.0,324152.0,327610.0,331410.0,335602.0,340493.0,345382.0,350625.0,355855.0,361873.0,368286.0,375113.0,382102.0,389937.0,398814.0,407561.0,415712.0,423463.0,431200.0,438507.0,445959.0,452855.0,460307.0,467562.0,475259.0,482025.0,488304.0,494690.0,501315.0,508172.0,514671.0,519961.0,524666.0,528576.0,531884.0,535031.0,537371.0,539966.0,541322.0,541813.0,541462.0,539971.0,538213.0,536678.0,535174.0,533667.0,531632.0,529376.0,527046.0,523528.0,519718.0,515082.0,510203.0,504405.0,497628.0,490754.0,483085.0,475424.0,465909.0,455077.0,443268.0,431640.0,420888.0,410115.0,400005.0,390807.0,382583.0,373506.0,364643.0,356425.0,351277.0,346758.0,342658.0,338971.0,336362.0,335077.0,334222.0,333652.0,333703.0,335282.0,337321.0,338877.0,338765.0,339666.0,340946.0,342771.0,342431.0,341263.0,339697.0,338470.0,336807.0,334509.0,332520.0,330822.0,329368.0,327155.0,324903.0,321820.0,319990.0,318565.0,317173.0,315536.0,313717.0,313002.0,311847.0,311152.0,310643.0,310873.0,311636.0,313247.0,315243.0,317627.0,320632.0,324099.0,328371.0,332314.0,337508.0,342626.0,348682.0,355365.0,362818.0,370449.0,378153.0,385750.0,393121.0,399658.0,405337.0,410570.0,415107.0,419697.0,423479.0,425728.0,426838.0,427502.0,428382.0,429732.0,430474.0,431762.0,433138.0,435601.0,437427.0,439384.0,441593.0,444883.0,447651.0,450538.0,452781.0,454925.0,457499.0,460469.0,463731.0,466308.0,469868.0,473014.0,475742.0,477500.0,480235.0,482872.0,485659.0,488092.0,491155.0,493978.0,497044.0,499656.0,501928.0,504423.0,507132.0,510356.0,513288.0,516622.0,520136.0,523141.0,525856.0,528834.0,532142.0,536094.0,540254.0,544620.0,549010.0,552782.0,555903.0,558960.0,561997.0,564503.0,565619.0,565781.0,565840.0,565985.0,565405.0,564627.0,563276.0,562624.0,563583.0,566442.0,569782.0,571530.0,571893.0,571969.0,572617.0,573527.0,575572.0,578575.0,582499.0,586775.0,590520.0,592937.0,595021.0,599112.0,605405.0,612741.0,620030.0,627366.0,634598.0,641656.0,648902.0,656360.0
54,1,Texas,State,TX,98317.0,98342.0,98374.0,98501.0,98643.0,98761.0,98852.0,98968.0,99120.0,99296.0,99513.0,99748.0,99767.0,99762.0,99744.0,99876.0,99963.0,100092.0,100222.0,100400.0,100583.0,100834.0,101060.0,101300.0,101777.0,102234.0,102685.0,102809.0,103016.0,103225.0,103527.0,103757.0,103974.0,104041.0,104074.0,104079.0,104301.0,104792.0,105465.0,106215.0,106910.0,107598.0,108258.0,108820.0,109286.0,109827.0,110423.0,111020.0,111410.0,111692.0,111862.0,112050.0,112088.0,112123.0,112117.0,112301.0,112547.0,112796.0,113090.0,113411.0,113631.0,113621.0,113455.0,113356.0,113443.0,113550.0,113678.0,113725.0,113831.0,113954.0,114042.0,114129.0,114239.0,114477.0,114826.0,115248.0,115674.0,116163.0,116644.0,117140.0,117561.0,117949.0,118346.0,118735.0,119012.0,119099.0,119083.0,119122.0,119256.0,119495.0,119719.0,119997.0,120236.0,120547.0,120823.0,121141.0,121713.0,122751.0,124108.0,125251.0,126099.0,126594.0,127192.0,127739.0,128408.0,129019.0,129610.0,130191.0,130819.0,131225.0,131476.0,131655.0,131912.0,132308.0,132636.0,132977.0,133260.0,133444.0,133747.0,133980.0,134344.0,134749.0,135205.0,135646.0,136166.0,136700.0,137246.0,137719.0,138224.0,138886.0,139451.0,140031.0,140434.0,140731.0,140937.0,141255.0,141617.0,142034.0,142335.0,142805.0,143257.0,143654.0,143920.0,144152.0,143950.0,143551.0,142994.0,142649.0,142261.0,141887.0,141596.0,141190.0,140693.0,140150.0,139579.0,139026.0,138731.0,138715.0,138784.0,138666.0,138510.0,138370.0,138340.0,138260.0,138209.0,138139.0,138350.0,138521.0,138618.0,138602.0,138622.0,138723.0,138754.0,138641.0,138178.0,137653.0,137124.0,136697.0,136184.0,135758.0,135348.0,134823.0,134251.0,133679.0,133216.0,132789.0,132606.0,132581.0,132677.0,132700.0,132575.0,132407.0,132382.0,132620.0,132968.0,133269.0,133593.0,133949.0,134377.0,134761.0,135054.0,135338.0,135792.0,136383.0,137075.0,137716.0,138473.0,139317.0,140181.0,141055.0,141952.0,142894.0,143933.0,145027.0,146113.0,147072.0,147943.0,148840.0,149636.0,150404.0,151206.0,152129.0,153009.0,153959.0,154906.0,155884.0,156858.0,157871.0,158896.0,159912.0,161002.0,162113.0,163149.0,164169.0,165169.0,166139.0,167030.0,167979.0,168843.0,169746.0,170693.0,171612.0,172505.0,173369.0,174408.0,175387.0,176450.0,177381.0,178372.0,179269.0,180386.0,181572.0,182643.0,183710.0,184640.0,185626.0,186459.0,187321.0,188096.0,188897.0,189757.0,190740.0,191711.0,192575.0,193362.0,194186.0,195201.0,196336.0,197466.0,198542.0,199494.0,200450.0,201196.0,202007.0,202705.0,203605.0,204627.0,205562.0,206236.0,206701.0,207352.0,208067.0,208817.0,209442.0,210019.0,210245.0,210489.0,210689.0,211276.0,211715.0,212450.0,213151.0,214050.0,214954.0,216023.0,217308.0,218857.0,220773.0,222890.0,225142.0,227240.0,229714.0,232286.0
43,2,New York,State,NY,121847.0,121569.0,121405.0,121154.0,121054.0,120987.0,120906.0,120828.0,120784.0,120790.0,120827.0,120909.0,120861.0,121080.0,121315.0,121620.0,121721.0,121851.0,122106.0,122349.0,122588.0,122753.0,123108.0,123485.0,124238.0,124668.0,125077.0,125142.0,125350.0,125558.0,125642.0,125972.0,126386.0,127052.0,127436.0,127834.0,128022.0,128452.0,128915.0,129647.0,130439.0,131286.0,132410.0,133312.0,134202.0,134827.0,135527.0,136157.0,136772.0,137645.0,138659.0,139802.0,140805.0,141784.0,142526.0,143211.0,143862.0,144643.0,145605.0,146625.0,147674.0,148519.0,149359.0,150176.0,151090.0,152017.0,152997.0,154015.0,155026.0,156121.0,157250.0,158434.0,159638.0,160823.0,161889.0,162989.0,164105.0,165325.0,166583.0,167883.0,169166.0,170414.0,171728.0,173159.0,174583.0,176059.0,177790.0,179411.0,180951.0,182301.0,183670.0,185258.0,186975.0,188752.0,190240.0,191623.0,193105.0,194601.0,195961.0,197384.0,198977.0,200808.0,202684.0,204425.0,206171.0,207826.0,209729.0,211539.0,213396.0,215264.0,217050.0,218958.0,220829.0,222660.0,224519.0,226406.0,228425.0,230410.0,232224.0,234067.0,235669.0,237155.0,238482.0,239687.0,240735.0,241763.0,242625.0,243354.0,243764.0,244064.0,244239.0,244406.0,244511.0,244648.0,244830.0,244878.0,245042.0,245086.0,245219.0,245299.0,245312.0,245520.0,245737.0,245739.0,245684.0,245333.0,245006.0,244428.0,243677.0,242789.0,241745.0,240739.0,239677.0,238357.0,236945.0,235653.0,234434.0,233350.0,232249.0,231280.0,230338.0,229408.0,228605.0,227930.0,227545.0,227425.0,227420.0,227433.0,227287.0,227252.0,227167.0,227377.0,227501.0,227809.0,227852.0,227573.0,226979.0,226143.0,225415.0,224644.0,224156.0,223643.0,223186.0,222389.0,221575.0,220565.0,219787.0,219222.0,218848.0,218588.0,218177.0,217831.0,217433.0,216957.0,216578.0,216294.0,216265.0,216313.0,216424.0,216584.0,216760.0,216854.0,217056.0,217321.0,217625.0,218103.0,218498.0,219093.0,219622.0,220280.0,220923.0,221483.0,222014.0,222662.0,223320.0,223917.0,224497.0,225044.0,225689.0,226146.0,226522.0,226789.0,226970.0,227193.0,227438.0,227757.0,228116.0,228583.0,229011.0,229297.0,229457.0,229726.0,230112.0,230609.0,231193.0,231777.0,232377.0,232837.0,233218.0,233457.0,233746.0,234381.0,235199.0,235977.0,236603.0,237079.0,237639.0,238293.0,238996.0,239850.0,240749.0,241861.0,242848.0,243595.0,244231.0,245121.0,246282.0,247640.0,248769.0,249766.0,250683.0,251624.0,252698.0,253671.0,254837.0,255998.0,257194.0,258274.0,259332.0,260477.0,261745.0,263026.0,264234.0,265190.0,265938.0,266614.0,267415.0,268293.0,269349.0,270329.0,271460.0,272370.0,272979.0,273300.0,273385.0,273416.0,273549.0,273951.0,274673.0,275512.0,276520.0,277672.0,278823.0,280091.0,281745.0,283806.0,286272.0,289088.0,292107.0,295198.0,298195.0,301361.0,304617.0
14,3,Florida,State,FL,103955.0,104061.0,104184.0,104414.0,104635.0,104877.0,105109.0,105316.0,105462.0,105616.0,105787.0,105997.0,106031.0,106124.0,106227.0,106550.0,106849.0,107119.0,107379.0,107654.0,107973.0,108260.0,108595.0,108929.0,109644.0,110240.0,110772.0,110892.0,111086.0,111237.0,111451.0,111754.0,112228.0,112784.0,113190.0,113510.0,113614.0,113841.0,114115.0,114596.0,115084.0,115745.0,116435.0,117052.0,117491.0,117874.0,118391.0,118959.0,119559.0,120165.0,120848.0,121582.0,122279.0,122917.0,123526.0,124146.0,124843.0,125586.0,126386.0,127212.0,128068.0,128960.0,129862.0,130781.0,131725.0,132688.0,133729.0,134802.0,135936.0,137080.0,138208.0,139309.0,140386.0,141416.0,142432.0,143464.0,144541.0,145655.0,146764.0,147930.0,149068.0,150276.0,151505.0,152908.0,154370.0,155922.0,157451.0,158983.0,160450.0,161829.0,163163.0,164502.0,166019.0,167714.0,169551.0,171339.0,173177.0,175048.0,176993.0,178921.0,181076.0,183488.0,186167.0,189088.0,192110.0,195176.0,198234.0,201512.0,205009.0,208732.0,212656.0,216862.0,221376.0,226302.0,231686.0,237187.0,242657.0,247813.0,252803.0,257574.0,262009.0,265954.0,269856.0,273711.0,277137.0,279706.0,281233.0,282124.0,282242.0,282066.0,281613.0,280728.0,279686.0,278436.0,276923.0,274886.0,272497.0,269606.0,266390.0,263027.0,259779.0,256457.0,252922.0,249250.0,245220.0,241056.0,236507.0,232164.0,227535.0,223311.0,218971.0,214638.0,210341.0,205950.0,201414.0,197039.0,192937.0,189268.0,185748.0,182175.0,178996.0,176039.0,173794.0,171765.0,169933.0,168435.0,167566.0,166822.0,166211.0,165501.0,165026.0,164579.0,164066.0,163289.0,162178.0,160859.0,159442.0,157928.0,156261.0,154677.0,153060.0,151556.0,149974.0,148544.0,147180.0,146107.0,145127.0,144450.0,143932.0,143639.0,143447.0,143300.0,143267.0,143293.0,143590.0,144074.0,144654.0,145318.0,146101.0,146996.0,147942.0,148958.0,150046.0,151311.0,152810.0,154503.0,156240.0,158000.0,159948.0,161910.0,164023.0,166199.0,168427.0,170420.0,172311.0,174026.0,175625.0,176981.0,178306.0,179435.0,180479.0,181359.0,182229.0,182854.0,183568.0,184561.0,185706.0,186848.0,187902.0,189068.0,190227.0,191394.0,192605.0,193912.0,195153.0,196569.0,198040.0,199514.0,200811.0,202256.0,203795.0,205441.0,206853.0,208276.0,209618.0,211109.0,212682.0,214189.0,215553.0,216804.0,218236.0,219618.0,221085.0,222430.0,223845.0,225376.0,226895.0,228409.0,229775.0,231254.0,232698.0,234158.0,235508.0,236849.0,237895.0,239080.0,240498.0,242073.0,243711.0,245153.0,246553.0,247753.0,248903.0,249942.0,250990.0,252109.0,253149.0,253876.0,254275.0,254658.0,255186.0,256044.0,257094.0,257786.0,258294.0,258787.0,259483.0,260164.0,261055.0,262307.0,263675.0,265083.0,266430.0,267813.0,269243.0,271197.0,273511.0,276085.0,278716.0,281542.0,284533.0,287625.0,291029.0
21,4,Illinois,State,IL,143183.0,142924.0,142595.0,142206.0,141673.0,141354.0,140914.0,141381.0,142099.0,143598.0,144834.0,145774.0,146092.0,146085.0,146216.0,146088.0,146235.0,146030.0,145766.0,143687.0,141087.0,137226.0,134161.0,131898.0,131011.0,130834.0,130728.0,130684.0,130618.0,130551.0,130841.0,132052.0,133795.0,136102.0,138070.0,139574.0,140262.0,140645.0,141038.0,141556.0,141995.0,142757.0,143575.0,144369.0,144897.0,145542.0,146332.0,147183.0,148210.0,149237.0,150270.0,151188.0,152084.0,152943.0,153750.0,154677.0,155671.0,156691.0,157741.0,158843.0,159898.0,160820.0,161757.0,162756.0,163891.0,164971.0,165956.0,166888.0,167900.0,168988.0,170089.0,171053.0,171958.0,172903.0,174021.0,174982.0,175992.0,176951.0,178146.0,179292.0,180383.0,181428.0,182373.0,183493.0,184580.0,185805.0,186870.0,188057.0,189051.0,190000.0,190894.0,192018.0,193321.0,194595.0,195796.0,196855.0,198107.0,199309.0,200552.0,201859.0,203274.0,204881.0,206368.0,207772.0,208933.0,210187.0,211603.0,213166.0,214538.0,215921.0,217277.0,218766.0,220247.0,221785.0,223339.0,224845.0,226540.0,228189.0,229710.0,231095.0,232372.0,233695.0,234804.0,235881.0,236768.0,237549.0,238131.0,238767.0,239208.0,239581.0,239807.0,240150.0,240638.0,241218.0,241073.0,240943.0,240139.0,239920.0,239109.0,238763.0,237935.0,237413.0,236694.0,235829.0,234939.0,232691.0,231919.0,229463.0,228709.0,225949.0,224653.0,221896.0,220239.0,217562.0,215354.0,212266.0,209133.0,206774.0,204176.0,202329.0,199834.0,197950.0,196444.0,195214.0,193613.0,192346.0,191222.0,191060.0,190483.0,190182.0,188817.0,188725.0,187651.0,187741.0,185626.0,184530.0,182759.0,181802.0,179904.0,178288.0,176675.0,175444.0,174296.0,172423.0,171123.0,169274.0,168855.0,167778.0,167251.0,165502.0,164620.0,163177.0,162434.0,160917.0,160582.0,160124.0,160147.0,159735.0,159130.0,158577.0,158065.0,158418.0,158972.0,159567.0,160240.0,161134.0,161752.0,162677.0,163283.0,164486.0,165598.0,167194.0,168603.0,170172.0,170982.0,172021.0,172631.0,173542.0,173932.0,174102.0,174521.0,175243.0,175992.0,176412.0,176930.0,177213.0,177771.0,178153.0,178513.0,178616.0,179109.0,179870.0,180630.0,180849.0,181138.0,181384.0,181722.0,181961.0,182248.0,182702.0,183298.0,184336.0,185233.0,186000.0,186523.0,187183.0,187948.0,188683.0,189318.0,190030.0,190902.0,191844.0,192848.0,193620.0,194516.0,195351.0,196159.0,196796.0,197349.0,198046.0,198817.0,199662.0,200438.0,201275.0,202101.0,202770.0,203189.0,203631.0,204230.0,204971.0,205485.0,205880.0,206238.0,206547.0,206873.0,207073.0,207302.0,207622.0,208056.0,208568.0,209160.0,209659.0,209975.0,210055.0,209739.0,209370.0,209099.0,209159.0,209704.0,209990.0,210572.0,210890.0,211439.0,212005.0,212939.0,214189.0,215866.0,217723.0,219652.0,221539.0,223216.0,225306.0,227385.0
47,5,Pennsylvania,State,PA,97045.0,96983.0,96922.0,96822.0,96729.0,96688.0,96657.0,96701.0,96733.0,96820.0,96922.0,97058.0,97158.0,97265.0,97427.0,97647.0,97918.0,98169.0,98446.0,98580.0,98745.0,98846.0,99046.0,99270.0,99585.0,99876.0,100105.0,100239.0,100354.0,100446.0,100545.0,100792.0,101084.0,101430.0,101609.0,101708.0,101769.0,101901.0,102084.0,102326.0,102552.0,102823.0,103098.0,103349.0,103613.0,103855.0,104177.0,104561.0,104996.0,105507.0,106008.0,106496.0,106973.0,107418.0,107855.0,108231.0,108623.0,109042.0,109538.0,110067.0,110591.0,111057.0,111549.0,112052.0,112505.0,112942.0,113382.0,113871.0,114354.0,114833.0,115386.0,115924.0,116499.0,117068.0,117691.0,118333.0,118964.0,119583.0,120228.0,121001.0,121789.0,122627.0,123353.0,124143.0,124947.0,125774.0,126585.0,127396.0,128295.0,129256.0,130184.0,131055.0,131946.0,132902.0,133806.0,134673.0,135496.0,136608.0,137707.0,138844.0,139981.0,141154.0,142472.0,143695.0,145013.0,146215.0,147592.0,148977.0,150467.0,151632.0,152830.0,154074.0,155421.0,156828.0,158245.0,159835.0,161357.0,162832.0,164199.0,165529.0,166717.0,167798.0,168788.0,169780.0,170780.0,171798.0,172621.0,173298.0,173816.0,174309.0,174691.0,175042.0,175458.0,175933.0,176449.0,176797.0,177102.0,177250.0,177549.0,177811.0,178020.0,178149.0,178296.0,178419.0,178371.0,178213.0,177861.0,177521.0,177058.0,176581.0,175895.0,175185.0,174545.0,173990.0,173358.0,172615.0,171830.0,171243.0,170763.0,170336.0,169878.0,169497.0,169253.0,169028.0,168891.0,168848.0,169009.0,169232.0,169544.0,169748.0,169951.0,170094.0,170163.0,170110.0,169837.0,169408.0,168730.0,167924.0,167007.0,166158.0,165358.0,164606.0,163865.0,163031.0,162221.0,161405.0,160782.0,160361.0,160147.0,159952.0,159710.0,159412.0,159079.0,158756.0,158470.0,158308.0,158246.0,158177.0,158070.0,157988.0,157927.0,157956.0,158017.0,158164.0,158358.0,158567.0,158789.0,159087.0,159408.0,159811.0,160233.0,160599.0,160940.0,161189.0,161493.0,161712.0,161955.0,162182.0,162380.0,162444.0,162479.0,162635.0,162877.0,163073.0,163189.0,163309.0,163459.0,163676.0,163849.0,163991.0,164280.0,164706.0,165245.0,165519.0,165695.0,165884.0,166221.0,166609.0,166957.0,167220.0,167640.0,168203.0,168573.0,168803.0,168888.0,169332.0,169814.0,170386.0,170825.0,171296.0,171839.0,172558.0,173054.0,173502.0,173928.0,174651.0,175428.0,176180.0,176912.0,177648.0,178458.0,179308.0,180073.0,180810.0,181672.0,182579.0,183809.0,184875.0,185963.0,186652.0,187274.0,187769.0,188323.0,188802.0,189388.0,189978.0,190709.0,191491.0,192086.0,192658.0,193449.0,194378.0,195219.0,195775.0,196200.0,196611.0,196980.0,197443.0,197989.0,198748.0,199694.0,200812.0,201748.0,202842.0,204171.0,205914.0,207855.0,209986.0,212277.0,214674.0,217117.0,219580.0,222164.0
44,6,Ohio,State,OH,93332.0,93446.0,93597.0,93910.0,94235.0,94532.0,94793.0,95086.0,95388.0,95695.0,95999.0,96314.0,96617.0,96922.0,97209.0,97501.0,97803.0,98141.0,98505.0,98818.0,99119.0,99395.0,99690.0,99998.0,100368.0,100778.0,101172.0,101504.0,101826.0,102167.0,102561.0,102963.0,103373.0,103822.0,104249.0,104606.0,104869.0,105150.0,105494.0,105848.0,106138.0,106406.0,106687.0,107024.0,107374.0,107738.0,108118.0,108585.0,109126.0,109664.0,110109.0,110576.0,111123.0,111714.0,112216.0,112666.0,113109.0,113540.0,113982.0,114404.0,114825.0,115203.0,115611.0,116007.0,116372.0,116681.0,117023.0,117384.0,117743.0,118084.0,118396.0,118688.0,118960.0,119234.0,119536.0,119832.0,120137.0,120434.0,120744.0,121030.0,121322.0,121633.0,122001.0,122381.0,122754.0,123118.0,123454.0,123817.0,124178.0,124584.0,124994.0,125473.0,125943.0,126403.0,126768.0,127130.0,127454.0,127825.0,128206.0,128574.0,128943.0,129280.0,129640.0,129923.0,130218.0,130499.0,130830.0,131158.0,131553.0,131939.0,132325.0,132667.0,132964.0,133267.0,133535.0,133845.0,134127.0,134429.0,134752.0,135058.0,135292.0,135432.0,135557.0,135679.0,135797.0,135871.0,135940.0,135960.0,135896.0,135824.0,135734.0,135642.0,135550.0,135506.0,135335.0,135100.0,134797.0,134532.0,134201.0,133876.0,133649.0,133390.0,132985.0,132573.0,132197.0,131805.0,131453.0,131016.0,130605.0,130134.0,129757.0,129341.0,128845.0,128210.0,127693.0,127065.0,126353.0,125499.0,124737.0,124167.0,123706.0,123267.0,122803.0,122363.0,122018.0,121840.0,121660.0,121570.0,121477.0,121566.0,121508.0,121447.0,121269.0,121065.0,120632.0,120131.0,119558.0,118984.0,118355.0,117681.0,117118.0,116530.0,116034.0,115384.0,114770.0,114193.0,113842.0,113562.0,113296.0,112979.0,112709.0,112499.0,112232.0,111944.0,111759.0,111677.0,111565.0,111390.0,111252.0,111223.0,111281.0,111341.0,111380.0,111451.0,111653.0,111946.0,112190.0,112460.0,112795.0,113235.0,113631.0,114022.0,114319.0,114722.0,115073.0,115369.0,115395.0,115353.0,115312.0,115381.0,115517.0,115733.0,115990.0,116146.0,116358.0,116508.0,116816.0,117200.0,117763.0,118366.0,118910.0,119367.0,119841.0,120289.0,120736.0,121161.0,121569.0,121966.0,122338.0,122675.0,123089.0,123498.0,124024.0,124505.0,124943.0,125365.0,125833.0,126375.0,126949.0,127540.0,128188.0,128899.0,129643.0,130332.0,130965.0,131622.0,132282.0,132966.0,133575.0,134333.0,135131.0,136019.0,136778.0,137492.0,138005.0,138679.0,139416.0,140401.0,141327.0,142175.0,142969.0,143575.0,144120.0,144625.0,145271.0,145996.0,146829.0,147638.0,148423.0,148989.0,149667.0,150370.0,151167.0,151781.0,152430.0,152985.0,153349.0,153836.0,154506.0,155367.0,156193.0,157081.0,158060.0,159104.0,160216.0,161635.0,163156.0,164868.0,166817.0,168770.0,170714.0,172649.0,174800.0
